	Atha_Ler.0_sShoots_FLT_Rep1_F.F2_raw.CEL	Atha_Ler.0_sShoots_FLT_Rep2_F.F3_raw.CEL	Atha_Ler.0_sShoots_FLT_Rep3_F.F4_raw.CEL	Atha_Ler.0_sShoots_GC_Rep1_H.F2_raw.CEL	Atha_Ler.0_sShoots_GC_Rep2_H.F3_raw.CEL	Atha_Ler.0_sShoots_GC_Rep3_H.F4_raw.CEL
251417_at	1.36395223852804	0.976984832949928	1.15648869569814	1.24931530174052	1.04675316589022	1.23915029940841
251418_at	1.48347025850677	1.19985928333153	1.42081261720226	1.32663078625448	1.56074070096909	0.998605305051609
251419_at	1.05757744683117	1.64305694396926	1.20256389696494	1.23434511186127	1.45473930005585	1.43644473023429
251420_at	1.85309437599386	1.18384537599	1.68886106685471	1.51114285291623	1.33380779650267	1.51740910253938
251421_at	2.29358360697547	2.18798192266808	2.39298363246501	2.48143016254197	2.1808410389552	2.51570359643022
251422_at	1.22233626753331	1.43885623970435	1.29893472157546	1.0193665018491	1.50574284982886	1.37905017306617
251423_at	1.94381047563223	2.58520545769348	1.87373762374398	2.15892306643638	2.06804036174088	1.68526398731071
251424_at	1.3408248281561	1.16516736536196	1.14072528552657	1.18167210303996	1.24770032498493	1.20675350747154
251425_at	3.73459949901112	4.39367493063427	3.51465092153808	3.58507720052121	3.86585140484828	3.48859577053268
251426_at	2.3250302828104	2.08884683177383	2.20470890699361	2.71396825318246	2.56637169353841	2.5238609275381
251427_at	3.50603717805556	3.50424715278427	3.18433756779682	3.59827932820203	3.27124483350244	3.34297813380408
251428_at	6.78337945380765	7.03776311689992	7.95088858452786	9.31562925853526	7.79091725339815	8.86075089020428
251429_at	3.53872286947813	3.61048095454327	3.80259360326692	3.07532706213608	3.77492012888106	3.62949607703084
251430_at	2.48656595629766	1.43293473541037	1.55751247209982	2.1692432590824	1.77241139229557	1.89712351752347
251431_at	5.01428245737036	4.84341497789959	4.98183381838157	4.08387000496369	4.28385955149647	5.28010973898958
251432_at	7.10468585880495	6.75142334928301	6.56917586027749	6.97901766321132	6.49911525022755	7.20262527692809
251433_at	1.09710843449741	1.02849805220673	0.966754942348015	1.51329183268818	1.18707135751682	1.22772163692303
251434_at	1.19085420936872	1.48270272307758	1.33774495955967	1.54768851325335	1.62508919781852	1.64659465873838
251435_at	1.58759390000993	1.75222359907258	1.70663419413367	2.11963204634497	1.26000537402553	1.54602604344545
251436_at	5.38102467576979	4.66668075235715	4.61583520284491	5.37658525575739	4.58261301074471	3.62891602966673
251437_at	4.96828469908551	4.9770630076812	4.87437667495455	4.79056161585309	4.45275349210545	5.11662800780862
251438_s_at	3.56995815687165	2.81302062385917	3.14153447688203	5.96807845003701	4.30576321256824	3.22005719320515
251439_at	2.68567835520387	2.81570504358684	2.81822615779173	2.08917600071464	2.46317951505089	2.463965701575
251440_at	1.26777232439442	1.30073189167205	1.24360713630132	1.41103969158716	1.78692779056131	1.27233989449908
251441_at	1.41149479807611	1.41239555720459	1.69694441479846	2.14659293573198	1.60043123886728	1.41149479807611
251442_at	3.34121615089907	3.10616177353222	3.51755810342758	3.35164651768168	3.20648445398026	3.19952374644801
251443_at	7.9745578905486	7.39448396628006	7.9962669776121	9.3787189778062	8.17913524258031	9.03217220752849
251444_at	6.1776391088166	5.99063547414252	6.17184461367294	5.83032788408683	6.38158965742692	6.34476062941444
251445_at	2.38722399615401	2.31461505741488	2.29228402053059	1.86762738843167	1.57965155171884	2.23634403912977
251446_at	4.5080028417525	4.70065278475063	5.13408404286951	4.7953468535655	4.52025346458127	4.84308415113275
251447_at	6.37942135723936	6.35058216718164	6.46510333458003	6.85611967082375	6.6700030375761	6.4404951520407
251448_at	1.34516192018748	1.25497280834384	1.31710045897869	1.38395851408197	1.6671206465949	1.3783228265546
251449_at	9.45544680766464	9.52730687533542	9.40401797628017	9.28833576199611	9.30964050854756	9.17321344244102
251450_at	4.13472708266172	4.14825900004606	4.5980800697661	4.12869740007135	4.39079784314213	5.08687346572919
251451_s_at	2.92111082877233	2.28713257704924	2.3437834877587	2.18491251864149	2.76512042179582	2.59511777092321
251452_at	1.16408394615952	1.27852906406169	1.10747055222363	1.25559131253777	1.19818148508993	1.16928869576223
251453_at	2.28130932444751	2.11818475472148	1.8954403930316	2.16782499425003	2.08754201427808	1.97957358029068
251454_at	3.10116560163707	3.45631648948014	3.10672999018905	2.93559725458384	2.84335428510333	2.59061777484498
251455_at	1.232221911534	1.81206869101093	1.35592614213307	1.21604284814754	1.1786623936282	1.4410823087712
251456_at	1.15510583787779	1.51366100471848	1.30930791604547	2.0727683189402	1.15510583787779	1.27936699878797
251457_s_at	2.04873040796152	2.30300319030836	2.88123601816649	2.12268911730084	2.438385683425	1.94032571617988
251458_at	1.29242538536696	1.35820563809053	1.55052523479482	1.79348626137035	2.08482278724856	1.5671440093242
251459_at	2.44700630571967	2.23555644858636	2.09451630090649	2.99395047273146	2.47027388763687	2.57761950814529
251460_at	3.27200676224976	3.23078525868992	2.94446811816197	4.07039495320697	3.9400220642897	3.69471564680863
251461_at	1.11434094149015	1.3129052413655	1.26187000343115	1.55143119818181	1.34436765415424	0.745395208227936
251462_at	1.12500009936493	1.18621858354943	1.2579802643554	1.40101673296319	1.23215107794637	1.19298956255576
251463_at	2.44033343327589	2.08379743212035	2.44119993405492	2.64368774167467	2.37049788755838	2.53024433993068
251464_at	3.94554667054628	4.45801650075154	4.06439257243876	4.08917570625207	3.68301712030205	3.80693549611548
251465_at	4.19167400515356	4.02315629437003	3.85926647063378	4.64312701004354	4.30329247763357	4.09756346344856
251466_at	1.25508725248622	1.01067961084457	1.10133486457305	1.44420161250107	1.19988026285728	1.29018433796833
251467_at	3.15949200924353	2.35288425105567	3.02495225374682	2.81235234128291	3.74287051935217	3.6276099717991
251468_at	4.30837085771322	3.95527735229972	3.76950290509346	4.5611668925083	4.30138299274642	3.6257432626789
251469_at	3.33344613953201	3.58125598918223	3.58598730451671	3.27226416124454	4.53742824091949	3.56706204317879
251470_at	1.79228574799303	1.59860039645293	1.85956212590374	1.72499178475006	1.67248954867809	1.60657371942927
251471_at	1.27801821012642	1.19096176537538	1.32663996016476	1.50587114783831	1.56142479242197	1.31468762686611
251472_at	1.45769123322699	1.63511948419759	1.31315446545026	1.37288202896365	2.43866795062634	3.72235859906564
251473_at	1.23206603329964	1.34987466937567	1.26463279949869	1.41250563532737	1.39153993621866	1.3692067016536
251474_at	1.88840753306902	1.60392386980926	2.05442826538409	1.77026700492573	1.62400628807796	2.37984652614738
251475_at	5.04891839719463	4.8651513025384	4.32767418222489	3.0676100135456	3.27964615771932	3.56722457518483
251476_at	2.06548531909784	3.60644739930532	2.35279803629108	1.57084231686788	2.10552920721343	1.86104466131895
251477_at	1.30870372377146	1.50071251514759	1.27787850512665	1.34547778733443	1.26417706345884	1.07895600559043
251478_at	3.91574676452834	4.13526558993944	4.14848699946901	4.61331005438999	4.45614141231607	4.19894589371375
251479_at	3.67388895360171	3.16060892033864	2.56559972359552	2.62283021706914	2.3553676895977	3.17128418369316
251480_at	1.45869258460932	1.37738347891539	1.21686202309213	1.35126517452401	1.17021243989868	1.36375277328309
251481_at	1.28373244198303	1.13469039327078	1.26646723498309	1.16135720641796	1.18263410821938	1.30915242131356
251482_s_at	1.47436827895493	1.51226488738437	1.5268404907276	1.30463529841515	1.39655056559897	1.45684999092312
251483_at	4.43173036018456	4.33055397219036	4.62790753200829	4.10350823733253	4.2897674232647	4.34858884881395
251484_at	3.55701012459837	2.96434015560783	2.73673612649982	2.66229142655839	2.93556452733917	3.31075697944959
251485_at	1.29294520690854	1.54772845796073	1.43550488980811	1.12592968527595	1.1644926894209	1.2772289599305
251486_at	8.14831813691918	8.43277100474398	8.44260177632296	8.2729457158568	8.35590379650782	7.53995492230575
251487_at	4.83140223382354	4.5475108683655	4.266933758657	4.35671613778959	4.06273521629513	3.1853973074867
251488_at	1.22965161089853	1.30252485563547	1.11331061898873	1.1572659837725	1.29073886995933	1.01267702984458
251489_at	1.57122412358676	1.52134488991638	1.62421752683464	1.5533394982102	1.85816423016691	1.4609480849579
251490_at	2.02938962903483	2.02173648241254	1.92267062142967	2.48785562827266	2.54431683739142	1.6643342493729
251491_at	1.10525327103778	1.40298403277306	0.923770842440282	1.56669879688627	1.0900919593729	1.64797570851601
251492_at	5.18112580211634	4.65705254990518	4.80421566534062	5.41024809846244	4.76899328576505	5.46244255569199
251493_at	3.25310908372334	3.40046643969922	3.08176884309723	2.77381754147768	2.96968884086419	3.26184463341086
251494_at	5.26518795818773	5.02439162148874	4.83648078214087	5.15905069392086	4.92088925065016	5.51430016541391
251495_at	8.09724264175565	7.98650564180256	7.98846972643158	8.14894900252141	7.89449995379823	7.64835039618546
251496_at	3.59247747737639	3.5081222503061	3.46591409803078	3.65456247765865	2.96783329740214	3.95842231611677
251497_at	3.88837436994912	3.73529361881099	4.22616891299702	5.12231944750145	3.47308677484431	4.2496707525263
251498_at	1.20469322009578	1.21575561149446	1.44280201809541	1.09775621917907	1.76747935198882	1.31381741980728
251499_at	3.00366697792599	2.10266152377002	2.32531088948671	1.56597948852407	1.45562054404616	1.50625802498006
251500_at	2.09657001167252	1.97601494092716	2.06228687343741	1.40933847469223	1.41071639429396	1.81602061617753
251501_at	1.23928066379691	1.06497963344656	1.4312769519386	1.30252485563547	1.18167989597989	1.18832965165732
251502_at	1.06538956639608	1.13839773661576	1.08699308087222	1.50619611248444	1.15799066052548	1.07604962319282
251503_at	1.08294866267293	1.01088064623665	1.08679357636721	1.28327484054349	2.5421491034084	2.20414341187123
251504_at	1.42094410380444	1.57911577004179	1.49181508385993	1.44723306482549	1.74376028909179	1.39256707599094
251505_at	4.51330882241116	3.8785374869549	4.29388381269199	5.37473777853767	4.41847009166567	4.74708335546153
251506_at	3.18393897550209	3.19656169368657	3.47944531385568	2.94627804934974	3.77942549978463	3.23584649379605
251507_at	2.97547810370132	2.07835626067635	2.12657466312916	2.6580778138954	2.63075112978076	2.10221367958938
251508_at	6.23820712291124	5.58552166389554	5.61236030126664	6.12933414439727	5.79758717960205	6.10231526288329
251509_at	1.37364515171786	1.30101933137751	1.17303821696264	1.51203062651637	1.195365110495	1.53438861015165
251510_at	1.2585706673208	1.08977933709292	1.05504159819786	1.55560554729903	1.27116774266732	0.964337358472976
251511_at	1.17150702879196	1.42680134856271	1.13287139350662	1.32577833825675	1.38567361197099	1.0901422326399
251512_at	1.42909050439971	2.01044724380626	1.31710045897869	1.75411843312833	1.20490504434926	1.46575992113939
251513_at	1.70134274806073	1.40287984920174	1.57476711453474	2.20923338909569	1.74883866945843	1.69368128377159
251514_at	1.60788885657438	1.45943777668968	1.73591517304705	1.72903723904362	1.41645603365729	1.80434742024956
251515_at	1.14888702480522	1.28186718979569	0.979078257671862	1.22749939186091	1.29666628990229	1.5595874974645
251516_s_at	4.24074560520695	3.73214760079367	4.00447358885806	0.93632807907072	3.4711591415255	3.50239623135304
251517_at	1.76838552304958	2.0954919227798	2.09520448919485	1.59909264762636	1.89794108306249	1.67770968456334
251518_at	1.97748281321505	2.06394148577187	2.04630941423193	1.72132898757872	1.7944061824145	1.84619043666473
251519_at	1.88462123674707	1.39652663620056	2.24559621830087	1.45341490783191	2.02914200479351	1.463243290032
251520_at	3.38385318542782	2.83888350505364	3.73251207443192	3.4497939691195	2.96968884086419	3.9599533727557
251521_at	2.77932458246035	2.33107748730102	2.05596433183971	1.47980719692475	1.99336134874737	2.10884820571779
251522_at	1.12403053579719	1.34993041003577	1.43693353723969	1.61718036374136	1.51485705856333	1.46798856305274
251523_at	2.01905244827331	1.34781136694118	1.94561377446663	1.67125007373982	2.24826040265128	1.39885587943299
251524_at	2.65628843083421	1.54413539292156	1.88126714901816	1.54380490440268	1.34943386301593	1.29707596479392
251525_at	1.89052941760853	1.88602640135306	1.83452525980896	2.4204214831735	2.24985888330454	2.17588800154035
251526_at	5.78793617460222	5.53273658725729	5.79398955810092	6.20198645345787	5.56207775493507	6.23024835424548
251527_at	2.28444710880231	2.87065598800233	2.16230164379543	1.96053690359656	1.94469393613015	2.00843548713735
251528_at	5.78380685275693	5.57801159527401	4.95420567348799	5.58434596489494	5.49691106272935	5.26665274082906
251529_at	2.87216778051071	2.80506456879625	2.95195531898721	2.70026060724171	2.40741661720306	2.54545572556087
251530_at	1.96157063848646	1.65653934394602	1.9568541718513	1.81741694852916	1.80963503235671	1.34410054054855
251531_at	7.55574852118429	7.65144834854557	7.25984904359551	5.46979609166193	4.09759723088257	4.50562014492505
251532_at	2.48998530950377	2.95580832116181	2.80856793068115	3.76763868341444	3.18818213563844	3.54969004151187
251533_at	4.41857306309597	4.46500440268564	3.87976787657675	3.76438305725221	4.63547488676551	4.68718365519528
251534_at	3.77136033483111	3.59318883754065	3.6985007179535	3.43721224579356	3.348599754287	4.46082276302128
251535_at	1.36002856105885	1.84725961917263	1.1820875071444	1.54433600514794	2.16411058000965	1.75078474524061
251536_at	6.11546794189406	5.79618410822027	6.36140250686427	5.75159721721127	5.80806225653444	6.32916811034137
251537_at	5.56965694434822	5.13073300547872	5.30291588228284	5.26150467435305	4.69092452833647	5.84603756600331
251538_at	6.50069236597047	6.27264658079446	6.21111606173826	5.4861246602481	6.2710640685876	6.36716326406155
251539_at	1.86065717846759	1.24005406368655	1.20168245933031	1.17303821696264	1.04765578472292	1.2160064975428
251540_at	1.15442714288308	1.23993752190952	1.29467782155212	1.365432059664	1.35305839123923	0.993913546297131
251541_at	2.24960959374084	3.13339176232633	3.27251258856362	2.96078822555304	2.63422886556903	3.13339176232633
251542_at	1.97176673215308	2.26800537362816	2.48682630432163	2.11102740800216	1.89319167344374	1.73261040451753
251543_at	1.06266262398016	1.17903369635523	1.1483905920527	1.37833640786313	1.14350668690256	1.1154011857987
251544_at	3.06266087270808	3.40303268195047	3.5545740116316	1.80152504311696	4.02210657951984	2.91427953598333
251545_at	2.80900009703329	3.15588748873778	2.9704569285295	4.16098366144318	2.57448733924014	3.02644440146429
251546_at	2.323932456007	2.13390977053358	2.23106950763315	2.50461184061975	2.14925350422495	2.54483520636822
251547_at	1.32471301448795	1.1849412398443	1.24459756299725	1.52183647662775	1.33672094020378	1.37145617933187
251548_at	3.77855945419971	3.73385981253182	3.44008413840931	3.70656898074577	3.91627741859924	3.20883546419221
251549_at	1.2053851211854	1.1902619110677	1.2123577600563	1.44693197665135	1.17996433039313	1.13169108123104
251550_at	2.0367588979829	2.20401476757396	1.82706469974668	1.92876608005361	1.72696319193691	1.79286655464232
251551_at	9.79643992378821	9.78155576678859	9.66308626026546	9.54670569661208	9.79561189603593	9.84945075098186
251552_at	7.51429344554205	6.98395868535226	7.31743505236666	7.13547468169878	6.95411975741239	6.76556764106901
251553_at	3.42789475526173	3.08088305286286	2.8446294587814	3.17832087754998	3.31415104109654	3.36087224927281
251554_at	4.24517119934873	4.53080697332772	3.89310563563176	4.06945378169671	4.64292862363752	4.22198951670153
251555_at	2.29855170213871	3.16712455534382	2.92832631635576	1.99488116807817	2.59875915012735	2.00605267012774
251556_at	4.92510230150095	4.70690906584521	4.91897021297904	4.94564273134567	4.80254890378329	4.55076243778483
251557_at	3.20400048828413	3.7803998308879	3.73065116935649	4.30163835300628	3.88977991843088	3.46287069261407
251558_at	1.94339569634817	2.17858992478438	2.90520707394242	2.26746119622174	3.01682053597906	3.25304743001348
251559_at	1.53837323711976	2.37698236086457	1.61022279317282	1.78058435973141	1.60516628530073	1.63733629967848
251560_at	2.1084258380231	1.8463653900052	1.9568541718513	1.6600070958712	1.70692697499599	1.70825385029653
251561_at	7.44516315220515	7.1097695237612	7.33943205758556	6.95545960918134	6.56038658569084	6.30577981407754
251562_at	6.30725584076368	6.21866603188769	6.23173822903267	6.32032803790867	6.29414081863581	6.26297518285305
251563_at	4.58327288125847	4.38644842881987	5.11693119371396	5.49742074015653	5.66284319618406	6.06783405367604
251564_at	1.29710583397204	1.2669552408005	1.1605373126876	1.12469066537144	1.47729119456248	1.14828681474646
251565_at	1.381735862715	1.0556904471435	1.18894553013219	1.66537608450465	1.69979989199768	1.32339363042685
251566_at	1.1898374643871	1.15242600305468	1.00487246859227	0.953794754698537	1.37835782638733	1.02735123471748
251567_at	1.4958662979316	1.18384537599	1.39772971003319	1.4989804675091	1.58663547254951	1.50217214284725
251568_at	1.41399252613583	1.3138123709707	1.41171963014461	1.58495646800937	1.46709419496044	1.45141957487259
251569_at	1.28760879382256	1.13752623459342	1.12283287971098	1.44361989599554	1.16812316478648	1.27291543894011
251570_at	1.28581611851444	1.33042276585993	1.03698887931492	1.31435504996061	1.22651525849035	1.28864750823149
251571_at	1.12203624733639	1.15993046646779	1.14340656526899	1.45538052153302	1.30855118682396	1.45914043493632
251572_at	1.53824150205017	1.40298403277306	1.59457285267663	1.9349319062941	1.50386898575554	1.52160607152507
251573_at	4.09256110519103	3.90129198526053	4.2893069018095	3.41247934593949	4.27565310710818	3.80485341868062
251574_at	4.89935814205633	4.67651481847448	5.11084416081738	4.02239206990456	4.02304789296569	4.30520923111838
251575_at	5.98291690600599	6.15334163079899	5.97952709158877	4.38738951585593	4.37297925455419	4.12541780606484
251576_at	1.79993405041553	1.30252485563547	1.59732365250968	0.830640721713505	3.08702225349923	3.63096461552491
251577_at	1.16848781074436	1.12875503183866	1.20269078920592	1.03414217007706	1.32294659073338	1.0865467734117
251578_at	4.97585591144783	4.53546896380345	4.89304990767567	4.47153824201211	5.16576472364718	4.71292083993209
251579_at	5.6889832525297	5.25350071812963	5.70392920462842	5.47292205190149	5.62095028855855	5.73740391927227
251580_at	3.00689323886152	2.62686850224061	4.42580404435283	3.50031555302249	7.63653066366653	8.1290557643327
251581_at	3.11583505335965	3.37210308734644	3.82580367770225	3.39647587511939	3.22875383052902	3.42751140496402
251582_at	3.80701599486481	2.72604118232388	3.2279942921196	2.9794577581634	3.00856564568319	3.42111894943938
251583_at	1.20232845504099	1.3563887188197	1.16387787389974	1.34131710072244	1.11828367751358	1.26147963367386
251584_at	2.72265886736442	2.44866382996024	2.78473555285162	2.3398204639368	1.78925397507318	1.93559936878856
251585_at	1.13261027288249	1.57466840948678	1.49034700157799	1.86762738843167	1.52630429323911	1.47830928492455
251586_at	1.38391129070139	1.55008305437055	1.10952246774861	1.59171910070176	1.52692772631686	1.51452449312701
251587_at	1.53837323711976	1.59454394962402	1.40060596400704	1.74794864935386	1.83039233110831	1.43699145560409
251588_at	1.98344962542925	1.98505801508704	2.00308268110149	1.96488882952886	2.02731822245541	1.98291349554332
251589_at	2.16550296749045	2.37694260452233	2.19714656323318	2.18463249468418	2.51706819113647	2.12707521183661
251590_at	2.65628843083421	2.7926919534547	3.16754449169947	3.08090572383615	2.75350665166207	3.03543322840308
251591_at	2.17899578297977	2.03812814448182	2.28427451330183	2.6277236655495	2.28737727528951	2.39265600561157
251592_at	3.11993958511639	2.8782467183307	2.83051990028245	2.19702286025686	2.00091829421167	1.61797595111367
251593_at	2.1724353723241	2.63104208338696	2.36337701828046	1.97044144816522	2.33660424787027	3.34664222275974
251594_at	3.26356420394755	2.64947990941518	2.75256915955377	2.90790825901879	2.05651734302968	2.94677197423793
251595_at	1.22753993653914	1.18384537599	1.05682167971159	1.21241672642143	1.49152813343749	1.26543741075446
251596_at	5.73957270171164	5.92667678458496	5.525216234602	5.72987125756163	5.40434024320599	5.24093684362712
251597_at	2.37384555479283	2.21037868240011	1.90170576729879	2.33881502243483	2.52964800573419	2.37698236086457
251598_at	1.25663324083749	1.40298403277306	1.33857427817015	1.50812777601237	1.13625485573288	1.26543741075446
251599_at	4.14000823504888	4.4159047852242	4.18191163492451	4.57740450462881	4.00132160947178	4.20546875950866
251600_at	1.72816002808177	1.50918802802782	1.89300556197057	1.75316339948504	1.70837799055406	2.00213668021052
251601_at	4.01850341491084	4.52203875679333	4.55254033905233	4.4937232185215	3.88010495810409	3.45916215307335
251602_at	2.47465709535304	2.72485142904778	2.7424443271264	2.72866075585398	2.36600845905029	2.46869543637022
251603_at	1.15758541263879	1.30206859349688	1.03811926151331	1.78793952804253	1.29797542104252	1.90507427493829
251604_at	1.46176903326986	1.59137156837432	1.63604619988237	1.35727511536999	1.35889823597953	1.33523734783536
251605_at	2.83649328055361	2.19101735424713	2.50903657633692	1.78090335318966	1.47584872816469	1.64173543773353
251606_at	1.19121568875286	1.40620107914647	1.2249616355615	1.21178231605684	1.17046452216744	1.18427208538628
251607_at	0.969039288874436	1.16858405622089	1.0875652000139	0.969039288874436	1.07810804526001	0.978837565020672
251608_at	2.40330137623556	2.19784756435839	2.19784756435839	2.34916080129619	2.51241040668225	2.00610166090958
251609_at	1.48419708004409	1.53613697458084	1.65248432922842	1.64292593131913	1.39502398030233	1.35584410087903
251610_at	7.46082781497698	7.38934523174788	7.49699300533264	7.17619280872582	6.42644138978636	6.69688023689792
251611_at	2.02914200479351	2.16365380561926	1.88234933816761	1.67876324552349	1.85557656775741	2.08399009156321
251612_at	1.24499913368596	1.30252485563547	1.31710045897869	1.1507683670291	1.56651249544677	1.1018370510796
251613_at	1.32471301448795	1.68659547424576	1.55200836477207	1.37225837947261	1.61696231796143	1.65243959524693
251614_at	1.41818493054255	2.07057199575715	1.50400117732356	1.51368722221063	1.22996243142934	1.53837323711976
251615_at	1.94234509505482	1.93535109357855	2.06056189517128	2.00679674705884	1.73462898842492	1.89326697705962
251616_at	3.94298361327941	4.05944890604973	4.05944890604973	4.63440794687824	4.68482708461385	4.5475108683655
251617_at	1.08500964943997	1.03172332262569	1.11309892501463	1.13106293599329	1.62442980262531	1.26801096198794
251618_at	1.08200692966506	1.12016210068768	0.849147768452834	1.25010966950893	1.42745545148289	1.10734099343399
251619_at	3.56149878208783	3.61242713752229	3.36709515134137	2.78807788905333	3.33085881279615	3.60014404532603
251620_at	0.995319985070038	1.13715998753478	1.25994876974613	1.40496748559483	1.378050717915	2.23710320428353
251621_at	1.53746733243132	1.98567304502531	1.3675268802855	1.93038738302641	1.52156972179585	1.9748241702704
251622_at	6.38912676352648	6.71756973656062	5.98784411961882	6.12292772957727	6.88268859222161	6.79505525296965
251623_at	5.24355879367155	5.50742810498557	5.41416053645363	5.56759302310529	5.05135473154352	5.47204032025681
251624_at	4.02240734318152	3.88110348745119	4.06219578892496	4.01436153842472	4.14896952133217	4.14325092688149
251625_at	1.19440895801327	1.26455978435116	1.25485413909782	1.47994474412222	1.28551878300601	1.04639277175136
251626_at	3.51977137399103	3.78429330666002	3.33873909331459	2.23492927490328	3.23903921286863	2.71129505269809
251627_at	1.25156199848908	1.51658769232664	1.30430579335288	1.64455940907842	1.67876324552349	1.26543741075446
251628_at	6.95685625050176	7.04020375074868	7.26971872377543	6.6781068557129	6.8558206406874	6.89378397700212
251629_at	7.03586869598037	6.80093199808178	7.10664673774053	6.93296433731478	6.92795101177339	6.93376442261207
251630_at	4.56999997455621	4.51286862255844	4.72062444849807	5.01753234634266	3.99532641191239	4.35201850810962
251631_at	1.31450200561538	1.39063670165676	1.3929320292053	1.59127512725716	1.39108021906695	1.40690119940721
251632_at	1.53837323711976	1.42006963609722	1.44339293841513	1.44217694971286	1.28161810934491	1.39976206268896
251633_at	1.17833270902751	1.29187462819161	1.37590054495437	1.26087643127864	1.66979054931828	1.43168427734151
251634_at	2.00932808663349	2.19575758136892	1.95425530571038	2.7346551627607	2.18110924100213	2.0177076294895
251635_at	1.20909358948984	1.2273440202278	1.070216613651	1.85507675592009	1.1479134284692	0.938531261702634
251636_at	4.08396494154733	4.18434736192383	4.01816068789288	5.17406738040686	4.63187882542277	4.5803627867601
251637_at	1.80071783284744	1.83788871637488	1.65492428734317	1.59320223652827	2.10830789635481	1.97719996474746
251638_at	3.47536146419735	2.97378570300553	3.64540219424509	3.03938790303975	2.70363137730733	3.19584547322382
251639_at	3.57158648933677	3.8167500527568	3.65716912137639	3.5188514447368	3.57904737889913	3.30750984704979
251640_at	6.43216331793637	7.03805327283997	6.73635875144096	7.67256074690218	7.2965568280903	7.17043392662043
251641_at	1.13478191987294	1.38245317263071	1.39682953608774	1.22834407864984	1.20157130823965	1.2225565665422
251642_at	2.59129235689655	1.57443504082241	2.19680284113928	3.34822235384246	2.56487571693097	4.39641481186387
251643_at	5.75098205999761	5.73483309280578	5.372831278836	6.0026007048911	5.23052399968535	5.86107282151029
251644_at	5.15718349663715	4.20009918323607	3.93787658662816	6.67981707632894	5.76366989213654	6.08718089899255
251645_at	4.73666522175644	4.98200529895033	4.0919438901413	4.31628167933734	3.71891715815734	3.31545850462404
251646_at	1.95846841088743	1.78106392256979	1.88587178057965	1.70265205011202	1.47941026028364	1.25984220328998
251647_at	5.76203792778504	5.50442769207655	5.50478966447045	6.31031237446238	5.86754598660409	5.59285839960273
251648_at	1.29309182157536	1.26233568451151	1.19914803588942	1.55421006460137	1.67130596315228	1.38687610746916
251649_at	5.51204703827179	6.50069662211493	5.38804114944973	5.08687346572919	5.65586616697869	5.1637216782901
251650_at	1.59368447797311	1.58174583854472	1.8179786823216	1.57332735004568	1.54454611970615	1.8533159991854
251651_at	1.00575072575097	1.21548341043515	1.26011000883984	1.12910747512516	1.34319523148493	1.25092282081355
251652_at	1.97334437817334	1.6848642334627	1.82017774988071	1.59345390415439	1.81936008968124	1.78943813561761
251653_at	1.32867257064057	1.30252485563547	1.30176100131738	1.36864025657998	1.38644919349421	1.60158146527323
251654_at	1.70203815146253	1.10400211680071	1.05068505497235	1.71160056784929	2.11165211272062	2.42539789056814
251655_at	1.21489821021052	1.23796885166543	1.3530430636435	1.32300969280745	1.31289586942252	1.12224156286476
251656_at	2.6393610012479	2.81652556211638	3.34793418196487	2.07578968993059	2.64892341763466	3.56481654853505
251657_at	5.6968630765602	5.14818547439662	5.22273224641062	5.19746418489232	5.19267141369841	5.83084217192266
251658_at	1.67255682872289	2.10823299222345	2.58757406271386	2.30839126687355	5.16033012765867	6.40173470354196
251659_at	5.39101810856228	5.16203769038429	5.30493385811896	5.62077483316181	5.72233633190115	5.69238632111378
251660_at	3.50321315817107	2.85458175539287	2.82528929332115	2.9747236394636	3.00805924318268	2.28980354526244
251661_at	3.03269983595926	3.19519097673714	3.1276535089327	2.73593008608894	2.00507075633424	2.34279701163765
251662_at	3.92500615761991	4.07189690781087	4.29894549993128	3.87537993920409	3.59282161739467	3.8064082548388
251663_at	3.7213551010896	3.15753481695717	3.59893642603149	3.47307062349002	3.85791739969648	3.31895972718122
251664_at	4.3832104444966	5.81717081678981	5.69924731960175	3.59795057504606	3.90728533380368	2.40751503259291
251665_at	5.64790279203902	5.77533140996517	5.41261977240779	5.67718777532213	4.9553893064418	4.25069908369831
251666_at	2.05856833366791	2.63954751089383	2.48317733566673	1.73238303655072	2.1281306929259	2.13148589830793
251667_at	8.87447674357387	8.67991796239018	8.72107542064662	8.20013352595947	8.68178423010953	8.56605601561278
251668_at	2.21328362728714	2.04323683220537	2.81191137499413	2.60833936500157	1.69353856648988	1.91411422578529
251669_at	1.65317491142456	1.29145654761522	1.26336805882114	1.46761076332184	1.40977942890953	1.665646038247
251670_at	1.43028648027723	1.21097092793928	1.27491821293494	1.36473778076498	0.930568757387912	1.88223281801619
251671_at	1.22965161089852	1.17679972803217	1.28561766334238	1.23276578047602	1.22261642484598	1.25841317951483
251672_at	5.91269811338303	5.86135530223192	5.84380720161343	5.09506346163681	5.49119760923124	5.43220525806061
251673_at	1.63976399643568	1.61061634123226	1.70220246577023	1.89004085216372	1.70220246577023	1.35832444828744
251674_at	1.25314574498663	1.12587594554217	1.28970823182322	1.06960467533113	1.41091695563376	0.986353883944963
251675_at	4.23546092280928	3.8266868380289	4.36880767646142	3.89686504061293	4.22342033191627	4.55567626016138
251676_at	7.20863017013862	6.89661335513938	7.12401192991258	7.26598233400138	7.27501321318251	6.63908237375091
